STK25	TIMM44
ASPSCR1	TMEM161A
NFIC	TMEM161A
OS9	TMEM161A
PACS1	TMEM161A
SLC35C2	TMEM161A
ATG4C	TMEM63A
CDC34	TMEM63A
PRKD2	TMEM63A
TCF25	TMEM63A
WDR55	TMEM63A
CCDC22	TNIP2
CDC34	TNIP2
GCDH	TNIP2
RHOT2	TNIP2
LTBR	TOP3B
NFIC	TOP3B
RHOT2	TOP3B
CLN3	TRAP1
E4F1	TRAP1
GTPBP5	TRAP1
KRI1	TRAP1
RBM19	TRAP1
USF1	TRAP1
AKT1	TSR2
ASPSCR1	TSR2
DNAJC11	TSR2
HOXC11	TSR2
MYO1C	TSR2
INPP5E	UCK1
MARS	UCK1
MYO1C	UCK1
PACS1	UCK1
PRKD2	UCK1
SIX5	UCK1
FLII	UNC45A
GPATCH3	UNC45A
MYO1C	UNC45A
PQLC1	UNC45A
VPS4A	UNC45A
CCNJ	UNC84B
CXXC1	UNC84B
DAP	UNC84B
E2F4	UNC84B
FAM73B	UNC84B
PLXNB1	UNC84B
PQLC1	UNC84B
SLC1A5	UNC84B
ATPBD4	USF1
ELK1	USF1
MRPL28	USF1
OS9	USF1
RBM19	USF1
C9orf7	USF2
CDC37	USF2
CDK10	USF2
DNAJC11	USF2
HMG20B	USF2
MAGOH	USF2
SLC35E1	USF2
CUEDC1	UTP14A
DAP	VPS4A
FAM73B	VPS4A
PQLC1	VPS4A
TCF25	VPS4A
ATG4C	WDR13
LTBR	WDR13
MARS	WDR13
MBD3	WDR13
RBM19	WDR13
SH3GLB2	WDR13
TESK1	WDR13
CUEDC1	WDR55
ELK1	WDR55
MAGOH	WDR55
AKT1	WDR82
CDK9	WDR82
HDAC10	WDR82
KIAA0664	WDR82
MED6	WDR82
CDC34	ZRSR2
CDC37	ZRSR2
CLN3	ZRSR2
MKNK2	ZRSR2
SLC35E1	ZRSR2
TNIP2	ZRSR2
